시설명,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,설치장소설명,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,동시사용가능대수,공기주입가능여부,휴대전화충전가능여부,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
남지종합복지관,경상남도,창녕군,48740,경상남도 창녕군 남지읍 복지관길 15,경상남도 창녕군 남지읍 남지리 294-5,35.39177274,128.4828445,남지종합복지관 정문 좌측편,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,경상남도 창녕군청,055-530-2114,2026-05-08,5410000,경상남도 창녕군
창녕군장애인종합복지관,경상남도,창녕군,48740,경상남도 창녕군 창녕읍 탐하로 244,경상남도 창녕군 창녕읍 탐하리 59,35.53243803,128.4950436,창녕군장애인종합복지관 본관(정문 우측편) 및 별관(정문 우측편),09:00,18:00,00:00,00:00,00:00,00:00,4,Y,Y,경상남도 창녕군청,055-530-2114,2026-05-08,5410000,경상남도 창녕군
부곡면 복지회관,경상남도,창녕군,48740,경상남도 창녕군 부곡면 부곡로 26,경상남도 창녕군 부곡면 부곡리 283-17,35.43547009,128.5981844,부곡면 복지회관 정문 우측편,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,경상남도 창녕군청,055-530-2114,2026-05-08,5410000,경상남도 창녕군
남지읍사무소,경상남도,창녕군,48740,경상남도 창녕군 남지읍 낙동로 483,경상남도 창녕군 남지읍 남지리 663-117,35.38922029,128.4773801,남지읍사무소 정문 우측편,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,경상남도 창녕군청,055-530-2114,2026-05-08,5410000,경상남도 창녕군
창녕읍사무소,경상남도,창녕군,48740,경상남도 창녕군 창녕읍 종로 38-9,경상남도 창녕군 창녕읍 교상리 28-25,35.54142624,128.5008053,창녕읍사무소 정문 우측편,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,경상남도 창녕군청,055-530-2114,2026-05-08,5410000,경상남도 창녕군
창녕군청,경상남도,창녕군,48740,경상남도 창녕군 창녕읍 군청길 1,경상남도 창녕군 창녕읍 교리 1,35.54516326,128.4930236,"경상남도 창녕군청, 1층 행복나눔과 앞",09:00,18:00,09:00,18:00,09:00,18:00,2,Y,Y,경상남도 창녕군청,055-530-2114,2026-05-08,5410000,경상남도 창녕군
대합노인복지회관,경상남도,창녕군,48740,경상남도 창녕군 대합면 십이리길 25,경상남도 창녕군 대합면 십이리 359-2,35.6119343,128.468154,대합노인복지회관 정문 우측편,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,경상남도 창녕군청,055-530-2114,2026-05-08,5410000,경상남도 창녕군
사)경남지체장애인연합회함안군지회,경상남도,함안군,54000,경상남도 함안군 가야읍 중앙남길 70,경상남도 함안군 가야읍 말산리 185-1,35.275058,128.410579,1층 화장실 앞,09:00,18:00,09:00,17:00,09:00,17:00,2,Y,N,경상남도 함안군청,055-580-2395,2026-05-07,5400000,경상남도 함안군
칠원읍행정복지센터,경상남도,함안군,54000,경상남도 함안군 칠원읍 삼칠로 147,경상남도 함안군 칠원읍 구성리 660-1,35.3092797,128.5182277,1층 정문 출입구,09:00,18:00,09:00,17:00,09:00,17:00,2,Y,N,경상남도 함안군청,055-580-2395,2026-05-07,5400000,경상남도 함안군
양주동행정복지센터,경상남도,양산시,48330,경상남도 양산시 양주로 130,경상남도 양산시 중부동 697-3,35.33648904,129.032229,양주동 청사내 1층,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,양주동행정복지센터,055-392-7464,2026-05-31,5380000,경상남도 양산시
지하철 증산역,경상남도,양산시,48330,경상남도 양산시 물금읍 메기로 168,경상남도 양산시 물금읍 증산리 1818,35.30824626,129.0102779,1층 역무안전실 좌측편,00:00,23:59,00:00,23:59,00:00,23:59,2,Y,Y,지하철 증산역,051-640-7264,2026-05-31,5380000,경상남도 양산시
지하철 남양산역,경상남도,양산시,48330,경상남도 양산시 물금읍 메기로 380,경상남도 양산시 물금읍 범어리 2826,35.325406,129.019474,3번출구 부근,00:00,23:59,00:00,23:59,00:00,23:59,2,Y,Y,지하철 남양산역,051-640-7264,2026-05-31,5380000,경상남도 양산시
지하철 양산역,경상남도,양산시,48330,경상남도 양산시 강변로 441,경상남도 양산시 중부동 721,35.34105833,129.0281202,대합실 2층,00:00,23:59,00:00,23:59,00:00,23:59,2,Y,Y,지하철 양산역,051-640-7264,2026-05-31,5380000,경상남도 양산시
상하북종합사회복지관,경상남도,양산시,48330,경상남도 양산시 상북면 삼계동길 27,경상남도 양산시 상북면 석계리 35-1,35.418874,129.0662808,1층 로비,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,상하북종합사회복지관,055-795-2000,2026-05-31,5380000,경상남도 양산시
양산부산대학교병원,경상남도,양산시,48330,경상남도 양산시 물금읍 금오로 20,경상남도 양산시 물금읍 범어리 2762-1,35.32878663,129.0064658,재활병원 1층 주출입구옆,08:20,17:30,00:00,00:00,00:00,00:00,2,Y,Y,양산부산대학교병원 시설관리팀,055-360-1161,2026-05-31,5380000,경상남도 양산시
강서주민편익시설,경상남도,양산시,48330,경상남도 양산시 어곡터널로 31,경상남도 양산시 어곡동 139-2,35.37558044,129.0300521,1층 카운터 옆,06:00,22:00,06:00,20:00,06:00,20:00,2,Y,Y,강서주민편익시설,055-388-0071,2026-05-31,5380000,경상남도 양산시
동원과학기술대학교,경상남도,양산시,48330,경상남도 양산시 명곡로 321,경상남도 양산시 명곡동 832,35.34235741,129.0673552,본관1층 출입구,00:00,23:59,00:00,23:59,00:00,23:59,2,Y,Y,동원과학기술대학교,055-370-8034,2026-05-31,5380000,경상남도 양산시
원동문화체육센터,경상남도,양산시,48330,경상남도 양산시 원동면 원동로 1598,경상남도 양산시 원동면 원리 779-1,35.37020902,128.9205924,센터 입구 옆쪽(야외),00:00,23:59,00:00,23:59,00:00,23:59,2,Y,Y,원동문화체육센터,055-382-5530,2026-05-31,5380000,경상남도 양산시
양산시종합사회복지관,경상남도,양산시,48330,경상남도 양산시 물금읍 오봉10길 8,경상남도 양산시 물금읍 범어리 501,35.336151,129.0036768,1층 로비,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,양산시종합사회복지관,055-365-9544,2026-05-31,5380000,경상남도 양산시
웅상종합사회복지관,경상남도,양산시,48330,경상남도 양산시 덕계7길 26,경상남도 양산시 덕계동 1039,35.374771,129.1486673,1층 로비,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,웅상종합사회복지관,055-367-7612,2026-05-31,5380000,경상남도 양산시
덕계동행정복지센터,경상남도,양산시,48330,경상남도 양산시 번영로 35,경상남도 양산시 덕계동 1038,35.37512088,129.149203,덕계동 청사내 1층,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,덕계동행정복지센터,055-392-6864,2026-05-31,5380000,경상남도 양산시
평산동행정복지센터,경상남도,양산시,48330,경상남도 양산시 평산로 71,경상남도 양산시 평산동 486-2,35.38165237,129.1469825,평산동 청사내 1층,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,평산동행정복지센터,055-392-6816,2026-05-31,5380000,경상남도 양산시
서창동행정복지센터,경상남도,양산시,48330,경상남도 양산시 서창로 194,경상남도 양산시 삼호동 535-10,35.41625135,129.1731876,서창동 청사내 1층,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,서창동행정복지센터,055-392-6712,2026-05-31,5380000,경상남도 양산시
삼성동행정복지센터,경상남도,양산시,48330,경상남도 양산시 신기서길 27,경상남도 양산시 신기동 508-5,35.352858,129.040615,삼성동 청사내 1층,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,삼성동행정복지센터,055-392-7378,2026-05-31,5380000,경상남도 양산시
하북면행정복지센터,경상남도,양산시,48330,경상남도 양산시 하북면 신평강변5길 12,경상남도 양산시 하북면 순지리 732-5,35.48926335,129.086942,하북면 청사내 1층,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,하북면행정복지센터,055-392-7265,2026-05-31,5380000,경상남도 양산시
웅상출장소,경상남도,양산시,48330,경상남도 양산시 진등길 40,경상남도 양산시 주진동 72-2,35.39510527,129.1554414,웅상출장소 1층 로비,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,경상남도 양산시청 웅상출장소,055-392-6124,2026-05-31,5380000,경상남도 양산시
종합운동장,경상남도,양산시,48330,경상남도 양산시 양산대로 849,경상남도 양산시 북부동 533,35.34855992,129.0354984,주경기장 로비,05:00,22:00,05:00,22:00,05:00,22:00,2,N,Y,양산시시설관리공단 종합운동장팀,055-379-8533,2026-05-31,5380000,경상남도 양산시
양산시장애인복지관,경상남도,양산시,48330,경상남도 양산시 북안남5길 15,경상남도 양산시 북부동 331-2,35.3458265,129.0403165,정문입구 왼편 경사로,00:00,23:59,00:00,23:59,00:00,23:59,2,Y,Y,양산시장애인복지관(2층사무실),055-367-9655,2026-05-31,5380000,경상남도 양산시
양산시청,경상남도,양산시,48330,경상남도 양산시 중앙로 39,경상남도 양산시 남부동 503-3,35.33515653,129.0381165,시청 민원실 내,09:00,18:00,00:00,00:00,00:00,00:00,2,N,N,경상남도 양산시청 민원지적과,055-392-2392,2026-05-31,5380000,경상남도 양산시
통영시장애인종합복지관,경상남도,통영시,48220,경상남도 통영시 용남면 기호바깥길 7-89,경상남도 통영시 용남면 장문리 912,34.8729955,128.4199928,통영시장애인종합복지관 정문 입구 왼쪽,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,경상남도 통영시 노인장애인복지과,055-650-4233,2026-06-01,5330000,경상남도 통영시
통영체육관,경상남도,통영시,48220,경상남도 통영시 평인일주로 841,경상남도 통영시 평림동 463,34.85680323,128.3974792,통영체육관 1층,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,경상남도 통영시 노인장애인복지과,055-650-4233,2026-06-01,5330000,경상남도 통영시
봉평동행정복지센터,경상남도,통영시,48220,경상남도 통영시 도남로 185,경상남도 통영시 도남동 399-2,34.82960109,128.4243196,봉평동행정복지센터 1층,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,경상남도 통영시 노인장애인복지과,055-650-4233,2026-06-01,5330000,경상남도 통영시
통영시청 제2청사,경상남도,통영시,48220,경상남도 통영시 해미당1길 33,경상남도 통영시 무전동 376-1,34.85593707,128.4309513,통영시청 제2청사 1층 농협(시금고) 옆,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,경상남도 통영시 노인장애인복지과,055-650-4233,2026-06-01,5330000,경상남도 통영시
통영시청 제1청사,경상남도,통영시,48220,경상남도 통영시 통영해안로 515,경상남도 통영시 무전동 357,34.85434354,128.4331781,통영시청 제1청사 1층 민원실내 농협(시금고) 옆,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,경상남도 통영시 노인장애인복지과,055-650-4233,2026-06-01,5330000,경상남도 통영시
통영시종합사회복지관,경상남도,통영시,48220,경상남도 통영시 안개4길 94,경상남도 통영시 무전동 464-1,34.85923133,128.4323969,통영시종합사회복지관 1층,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,경상남도 통영시 노인장애인복지과,055-650-4233,2026-06-01,5330000,경상남도 통영시
봉화읍사무소,경상북도,봉화군,47920,경상북도 봉화군 봉화읍 내성로3길 9,경상북도 봉화군 봉화읍 내성리 197-1,36.8876491,128.7393289,사무실 밖 왼쪽 출입구 앞,09:00,18:00,09:00,22:00,09:00,22:00,2,N,Y,경상북도 봉화군,054-679-6074,2026-06-16,5240000,경상북도 봉화군
춘양면사무소,경상북도,봉화군,47920,경상북도 봉화군 춘양면 의양로5길 19,경상북도 봉화군 춘양면 의양리 409-10,36.93488336,128.9145176,사무실 안 정문 오른쪽,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,경상북도 봉화군,054-679-6074,2026-06-16,5240000,경상북도 봉화군
운문면사무소,경상북도,청도군,47820,경상북도 청도군 운문면 청려로 4707,경상북도 청도군 운문면 대천리 1462-146,35.71568515,128.9135077,면사무소 입구,09:00,18:00,09:00,18:00,09:00,18:00,2,N,Y,경상북도 청도군청,054-370-2176,2026-06-17,5190000,경상북도 청도군
금천면사무소,경상북도,청도군,47820,경상북도 청도군 금천면 선암로 575,경상북도 청도군 금천면 동곡리 879,35.687144,128.8924144,면사무소 입구,09:00,18:00,09:00,18:00,09:00,18:00,2,N,Y,경상북도 청도군청,054-370-2176,2026-06-17,5190000,경상북도 청도군
이서면사무소,경상북도,청도군,47820,경상북도 청도군 이서면 이서로 145-18,경상북도 청도군 이서면 학산리 167-1,35.663203,128.670576,면사무소 입구,09:00,18:00,09:00,18:00,09:00,18:00,2,N,Y,경상북도 청도군청,054-370-2176,2026-06-17,5190000,경상북도 청도군
각북면사무소,경상북도,청도군,47820,경상북도 청도군 각북면 헐티로 801,경상북도 청도군 각북면 남산리 120,35.68730352,128.589287,면사무소 입구,09:00,18:00,09:00,18:00,09:00,18:00,2,N,Y,경상북도 청도군청,054-370-2176,2026-06-17,5190000,경상북도 청도군
풍각면사무소,경상북도,청도군,47820,경상북도 청도군 풍각면 송서로 70,경상북도 청도군 풍각면 송서리 501,35.638868,128.618329,면사무소 입구,09:00,18:00,09:00,18:00,09:00,18:00,2,N,Y,경상북도 청도군청,054-370-2176,2026-06-17,5190000,경상북도 청도군
각남면사무소,경상북도,청도군,47820,경상북도 청도군 각남면 각남로 74,경상북도 청도군 각남면 예리리 545-11,35.64182058,128.6589435,면사무소 입구,09:00,18:00,09:00,18:00,09:00,18:00,2,N,Y,경상북도 청도군청,054-370-2176,2026-06-17,5190000,경상북도 청도군
화양읍사무소,경상북도,청도군,47820,경상북도 청도군 화양읍 도주관로 159,경상북도 청도군 화양읍 동상리 58,35.649812,128.7061749,읍사무소 입구,09:00,18:00,09:00,18:00,09:00,18:00,2,N,Y,경상북도 청도군청,054-370-2176,2026-06-17,5190000,경상북도 청도군
청도읍사무소,경상북도,청도군,47820,경상북도 청도군 청도읍 청도신기길 83-7,경상북도 청도군 청도읍 고수리 51-5,35.650723,128.7438245,읍사무소 입구,09:00,18:00,09:00,18:00,09:00,18:00,2,N,Y,경상북도 청도군청,054-370-2176,2026-06-17,5190000,경상북도 청도군
청도군장애인복지회관,경상북도,청도군,47820,경상북도 청도군 청도읍 월곡2길 15,경상북도 청도군 청도읍 월곡리 300-12,35.62843074,128.7591874,청도군장애인복지회관 입구,09:00,18:00,09:00,18:00,09:00,18:00,2,N,Y,경상북도 청도군청,054-370-2176,2026-06-17,5190000,경상북도 청도군
청도군장애인복지관,경상북도,청도군,47820,경상북도 청도군 청도읍 새마을로 1102-12,경상북도 청도군 청도읍 월곡리 480,35.63339602,128.7563769,청도군장애인복지관 입구,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,경상북도 청도군청,054-370-2176,2026-06-17,5190000,경상북도 청도군
매전면사무소,경상북도,청도군,47820,경상북도 청도군 매전면 청려로 3693,경상북도 청도군 매전면 동산리 233-1,35.66680338,128.8553507,면사무소 입구,09:00,18:00,09:00,18:00,09:00,18:00,2,N,Y,경상북도 청도군청,054-370-2176,2026-06-17,5190000,경상북도 청도군
영천시장애인회관,경상북도,영천시,47230,경상북도 영천시 천문로 210-7,경상북도 영천시 금노동 372-16,35.9571257,128.932761,영천시장애인회관 주차장 인근,00:00,23:59,00:00,23:59,00:00,23:59,6,N,Y,영천시장애인회관,054-337-4422,2026-04-27,5100000,경상북도 영천시
신녕면민복지회관,경상북도,영천시,47230,경상북도 영천시 신녕면 본관시장길 34,경상북도 영천시 신녕면 화성리 903-9,36.04308174,128.7871583,신녕면민복지회관 주차장 인근,10:00,20:00,00:00,00:00,00:00,00:00,2,N,Y,신녕면민복지회관,054-339-7221,2026-04-27,5100000,경상북도 영천시
